0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.788105882934960889e+01,8.739358453699527729e+01,4.388648640371091858e+01,5.541643651568556095e+01,7.617716562549107095e+01,9.753883071502556845e+01,1.293903144001157841e+02,9.658512412302012251e+01,1.171463139448786990e+02,1.227480386548744917e+02,1.435285450833812888e+02,7.120827510419316297e+01,3.352229230340326183e+01,1.024025611360894601e+02,1.402535161137336956e+02,1.502683016346438762e+02,6.511655946827993091e+01
0.000000000000000000e+00,2.788105882934960889e+01,0.000000000000000000e+00,7.043579550810639489e+01,2.594908319998988944e+01,3.271404554676749399e+01,4.973317559550685019e+01,6.991680067145041733e+01,1.033865369010087392e+02,6.977895825536327834e+01,9.505864878124624795e+01,9.524804034558816568e+01,1.191980075905942158e+02,4.980136685240621119e+01,3.385673658701125532e+01,7.929552099603253623e+01,1.126776066074328924e+02,1.228866934273247722e+02,5.488180598552619927e+01
0.000000000000000000e+00,8.739358453699527729e+01,7.043579550810639489e+01,0.000000000000000000e+00,8.986751831485194941e+01,3.930317476128543319e+01,4.379473417990370621e+01,6.135626236650419685e+01,6.376286930091456640e+01,9.007307817085207091e+01,1.309064890885170485e+02,9.927988294490867816e+01,1.420433616116943369e+02,9.938916755836824279e+01,5.747098894371247724e+01,2.958805299135886813e+01,8.831961696581933552e+01,1.226074412198355645e+02,2.699845091458695023e+01
0.000000000000000000e+00,4.388648640371091858e+01,2.594908319998988944e+01,8.986751831485194941e+01,0.000000000000000000e+00,5.058671677081699158e+01,5.762064803635647792e+01,7.025384498643157372e+01,1.085929845750959117e+02,5.754396421553582996e+01,7.326544429234765232e+01,8.530712228089070948e+01,1.001905312670742347e+02,2.738872841701937588e+01,5.972820399430902683e+01,9.152960114546968384e+01,1.112831861331394521e+02,1.116717270587836452e+02,7.879344938401388276e+01
0.000000000000000000e+00,5.541643651568556095e+01,3.271404554676749399e+01,3.930317476128543319e+01,5.058671677081699158e+01,0.000000000000000000e+00,2.431050182259126302e+01,4.884194404590770944e+01,7.472929716679699652e+01,6.431293592356696820e+01,1.007218183158748275e+02,8.307281299046493928e+01,1.181341028216026672e+02,6.288394846903849356e+01,3.684499541220684193e+01,4.719935455379432199e+01,8.938417631045305711e+01,1.101811255856976146e+02,3.306048483613754030e+01
0.000000000000000000e+00,7.617716562549107095e+01,4.973317559550685019e+01,4.379473417990370621e+01,5.762064803635647792e+01,2.431050182259126302e+01,0.000000000000000000e+00,2.465320173153813244e+01,5.366152479152853516e+01,4.663890925482582617e+01,8.711402830250824536e+01,6.060941743093276557e+01,9.973008300790395708e+01,5.869412236331675814e+01,6.115107737116279196e+01,3.450000000000000000e+01,6.537748517981194141e+01,8.699727715257590432e+01,5.131421637665322777e+01
0.000000000000000000e+00,9.753883071502556845e+01,6.991680067145041733e+01,6.135626236650419685e+01,7.025384498643157372e+01,4.884194404590770944e+01,2.465320173153813244e+01,0.000000000000000000e+00,3.978685010738841044e+01,3.390905805109661486e+01,7.542327011501643597e+01,3.803153732915426133e+01,8.143208795002617251e+01,6.105700337046073400e+01,8.559098572648495917e+01,3.975253951848996081e+01,4.276232350318036879e+01,6.305428759552963669e+01,7.460320037899421663e+01
0.000000000000000000e+00,1.293903144001157841e+02,1.033865369010087392e+02,6.376286930091456640e+01,1.085929845750959117e+02,7.472929716679699652e+01,5.366152479152853516e+01,3.978685010738841044e+01,0.000000000000000000e+00,7.030370851517182018e+01,1.086677147646627333e+02,5.950402469737763766e+01,1.056458364033850614e+02,1.008028043568841809e+02,1.095113188931031942e+02,3.434072489178096532e+01,2.843541693924848701e+01,7.198234201961849976e+01,8.743949247965205984e+01
0.000000000000000000e+00,9.658512412302012251e+01,6.977895825536327834e+01,9.007307817085207091e+01,5.754396421553582996e+01,6.431293592356696820e+01,4.663890925482582617e+01,3.390905805109661486e+01,7.030370851517182018e+01,0.000000000000000000e+00,4.183630561236157064e+01,2.793803903378251619e+01,5.386796689823125206e+01,3.679349563974804482e+01,9.640033467685674395e+01,7.293692318966174071e+01,6.102038986276103572e+01,5.424159985180396149e+01,9.623754176175643238e+01
